"hcode1","hos_hcode","zone_hcode","hmain2","hos_hmain","prov_hcode","prov_hmain","prov2","zone_hmain2","chcode","cathmain","ampr_main_nb","ampr_nb","amprhcode","tumbon_main_nb","tumbon_nb","tumbon","hos_nb"
"11478",รพ.สมเด็จพระปิ่นเกล้า,"13","13674",ศูนย์บริการสาธารณสุข29 ช่วง นุชเนตร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101504","10350200","35","15",เขตธนบุรี,"02","04",บุคคโล,53
"11478",รพ.สมเด็จพระปิ่นเกล้า,"13","13685",ศูนย์บริการสาธารณสุข40  บางแค,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101504","10400400","40","15",เขตธนบุรี,"04","04",บุคคโล,8
"11478",รพ.สมเด็จพระปิ่นเกล้า,"13","13687",ศูนย์บริการสาธารณสุข42 ถนอม ทองสิมา,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101504","10210700","21","15",เขตธนบุรี,"07","04",บุคคโล,39
"11478",รพ.สมเด็จพระปิ่นเกล้า,"13","13690",ศูนย์บริการสาธารณสุข47 คลองขวาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101504","10220802","22","15",เขตธนบุรี,"08","04",บุคคโล,8
"11478",รพ.สมเด็จพระปิ่นเกล้า,"13","13697",ศูนย์บริการสาธารณสุข54 ทัศน์เอี่ยม,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101504","10490100","49","15",เขตธนบุรี,"01","04",บุคคโล,3
"11478",รพ.สมเด็จพระปิ่นเกล้า,"13","13702",ศูนย์บริการสาธารณสุข59 ทุ่งครุ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101504","10490200","49","15",เขตธนบุรี,"02","04",บุคคโล,11
"11478",รพ.สมเด็จพระปิ่นเกล้า,"13","13705",ศูนย์บริการสาธารณสุข62 ตวงรัชฎ์ ศศะนาวิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101504","10220100","22","15",เขตธนบุรี,"01","04",บุคคโล,18
"11478",รพ.สมเด็จพระปิ่นเกล้า,"13","14818",ศูนย์บริการสาธารณสุข63 สมาคมแต้จิ๋วแห่งประเทศไทย,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101504","10280100","28","15",เขตธนบุรี,"01","04",บุคคโล,10
"11478",รพ.สมเด็จพระปิ่นเกล้า,"13","21486",ศูนย์บริการสาธารณสุข65 รักษาศุข บางบอน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101504","10500103","50","15",เขตธนบุรี,"01","04",บุคคโล,19
"11478",รพ.สมเด็จพระปิ่นเกล้า,"13","25060",รพ.ผู้สูงอายุบางขุนเทียน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101504","10210500","21","15",เขตธนบุรี,"05","04",บุคคโล,1
"11479",รพ.ทหารเรือกรุงเทพ,"13","13653",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104701","10470100","47","47",เขตบางนา,"01","01",บางนา,2
"11479",รพ.ทหารเรือกรุงเทพ,"13","15049",รพ.สิรินธร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104701","10320100","32","47",เขตบางนา,"01","01",บางนา,2
"11537",รพ.กลาง,"13","11539",รพ.ตากสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10180200","18","08",เขตป้อมปราบศัตรูพ่าย,"02","02",วัดเทพศิรินทร์,1
"11537",รพ.กลาง,"13","11541",รพ.เจริญกรุงประชารักษ์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10310100","31","08",เขตป้อมปราบศัตรูพ่าย,"01","02",วัดเทพศิรินทร์,2
"11537",รพ.กลาง,"13","13646",ศูนย์บริการสาธารณสุข1 สะพานมอญ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10010200","01","08",เขตป้อมปราบศัตรูพ่าย,"02","02",วัดเทพศิรินทร์,2
"11537",รพ.กลาง,"13","13654",ศูนย์บริการสาธารณสุข9  ประชาธิปไตย,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10011000","01","08",เขตป้อมปราบศัตรูพ่าย,"10","02",วัดเทพศิรินทร์,2
"11537",รพ.กลาง,"13","13658",ศูนย์บริการสาธารณสุข13 ไมตรีวานิช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10130100","13","08",เขตป้อมปราบศัตรูพ่าย,"01","02",วัดเทพศิรินทร์,4
"11537",รพ.กลาง,"13","13665",ศูนย์บริการสาธารณสุข20 ป้อมปราบศัตรูพ่าย,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10080500","08","08",เขตป้อมปราบศัตรูพ่าย,"05","02",วัดเทพศิรินทร์,10
"11537",รพ.กลาง,"13","13676",ศูนย์บริการสาธารณสุข31 เอิบ - จิตร ทังสุบุตร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10250200","25","08",เขตป้อมปราบศัตรูพ่าย,"02","02",วัดเทพศิรินทร์,1
"11537",รพ.กลาง,"13","13681",ศูนย์บริการสาธารณสุข36 บุคคโล,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10150400","15","08",เขตป้อมปราบศัตรูพ่าย,"04","02",วัดเทพศิรินทร์,3
"11537",รพ.กลาง,"13","13683",ศูนย์บริการสาธารณสุข38 จี๊ด-ทองคำบำเพ็ญ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10020600","02","08",เขตป้อมปราบศัตรูพ่าย,"06","02",วัดเทพศิรินทร์,1
"11537",รพ.กลาง,"13","13684",ศูนย์บริการสาธารณสุข39 ราษฎร์บูรณะ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10240100","24","08",เขตป้อมปราบศัตรูพ่าย,"01","02",วัดเทพศิรินทร์,1
"11537",รพ.กลาง,"13","13685",ศูนย์บริการสาธารณสุข40  บางแค,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10400400","40","08",เขตป้อมปราบศัตรูพ่าย,"04","02",วัดเทพศิรินทร์,1
"11537",รพ.กลาง,"13","13686",ศูนย์บริการสาธารณสุข41 คลองเตย,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10330100","33","08",เขตป้อมปราบศัตรูพ่าย,"01","02",วัดเทพศิรินทร์,5
"11537",รพ.กลาง,"13","13690",ศูนย์บริการสาธารณสุข47 คลองขวาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10220802","22","08",เขตป้อมปราบศัตรูพ่าย,"08","02",วัดเทพศิรินทร์,1
"11537",รพ.กลาง,"13","13692",ศูนย์บริการสาธารณสุข49 วัดชัยพฤกษมาลา,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10190200","19","08",เขตป้อมปราบศัตรูพ่าย,"02","02",วัดเทพศิรินทร์,1
"11537",รพ.กลาง,"13","13698",ศูนย์บริการสาธารณสุข55 เดชะสัมพันธ์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10120300","12","08",เขตป้อมปราบศัตรูพ่าย,"03","02",วัดเทพศิรินทร์,1
"11537",รพ.กลาง,"13","13703",ศูนย์บริการสาธารณสุข60 รสสุคนธ์ มโนชญากร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10360204","36","08",เขตป้อมปราบศัตรูพ่าย,"02","02",วัดเทพศิรินทร์,1
"11537",รพ.กลาง,"13","13814",รพ.ศิริราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10200400","20","08",เขตป้อมปราบศัตรูพ่าย,"04","02",วัดเทพศิรินทร์,4
"11537",รพ.กลาง,"13","14818",ศูนย์บริการสาธารณสุข63 สมาคมแต้จิ๋วแห่งประเทศไทย,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10280100","28","08",เขตป้อมปราบศัตรูพ่าย,"01","02",วัดเทพศิรินทร์,1
"11537",รพ.กลาง,"13","22455",ศูนย์บริการสาธารณสุข64 คลองสามวา,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100802","10460301","46","08",เขตป้อมปราบศัตรูพ่าย,"03","02",วัดเทพศิรินทร์,1
"11722",รพ.มงกุฎวัฒนะ,"13","13660",ศูนย์บริการสาธารณสุข15 ลาดพร้าว,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104101","10170400","17","41",เขตหลักสี่,"04","01",ทุ่งสองห้อง,2
"11722",รพ.มงกุฎวัฒนะ,"13","13694",ศูนย์บริการสาธารณสุข51 จตุจักร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104101","10300400","30","41",เขตหลักสี่,"04","01",ทุ่งสองห้อง,2
"11722",รพ.มงกุฎวัฒนะ,"13","13703",ศูนย์บริการสาธารณสุข60 รสสุคนธ์ มโนชญากร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104101","10360204","36","41",เขตหลักสี่,"02","01",ทุ่งสองห้อง,1531
"11722",รพ.มงกุฎวัฒนะ,"13","13704",ศูนย์บริการสาธารณสุข61 สังวาลย์ ทัสนารมย์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104101","10420300","42","41",เขตหลักสี่,"03","01",ทุ่งสองห้อง,14
"11722",รพ.มงกุฎวัฒนะ,"13","21748",ศูนย์บริการสาธารณสุข66 ตำหนักพระแม่กวนอิม,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104101","10380110","38","41",เขตหลักสี่,"01","01",ทุ่งสองห้อง,793
"13646",ศูนย์บริการสาธารณสุข1 สะพานมอญ,"13","11472",รพ.ราชวิถี,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100102","10370100","37","01",เขตพระนคร,"01","02",วังบูรพาภิรมย์,2
"13646",ศูนย์บริการสาธารณสุข1 สะพานมอญ,"13","11537",รพ.กลาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100102","10080200","08","01",เขตพระนคร,"02","02",วังบูรพาภิรมย์,208
"13646",ศูนย์บริการสาธารณสุข1 สะพานมอญ,"13","13814",รพ.ศิริราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100102","10200400","20","01",เขตพระนคร,"04","02",วังบูรพาภิรมย์,3
"13647",ศูนย์บริการสาธารณสุข2 วัดมักกะสัน,"13","11538",รพ.ลาดกระบังกรุงเทพมหานคร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103702","10110100","11","37",เขตราชเทวี,"01","02",ถนนพญาไท,3
"13647",ศูนย์บริการสาธารณสุข2 วัดมักกะสัน,"13","11629",รพ.เพชรเวชโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103702","10170200","17","37",เขตราชเทวี,"02","02",ถนนพญาไท,4
"13647",ศูนย์บริการสาธารณสุข2 วัดมักกะสัน,"13","14173",รพ.ตำรวจ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103702","10070300","07","37",เขตราชเทวี,"03","02",ถนนพญาไท,10
"13648",ศูนย์บริการสาธารณสุข3 บางซื่อ,"13","11472",รพ.ราชวิถี,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102901","10370100","37","29",เขตบางซื่อ,"01","01",บางซื่อ,3
"13648",ศูนย์บริการสาธารณสุข3 บางซื่อ,"13","11535",รพ.วชิรโรงพยาบาล คณะแพทยศาสตร์วชิรพยาบาล มหาวิทยาลัยนวมินทราธิราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102901","10020200","02","29",เขตบางซื่อ,"02","01",บางซื่อ,7
"13648",ศูนย์บริการสาธารณสุข3 บางซื่อ,"13","11583",รพ.กล้วยน้ำไท,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102901","10330300","33","29",เขตบางซื่อ,"03","01",บางซื่อ,6
"13648",ศูนย์บริการสาธารณสุข3 บางซื่อ,"13","11708",รพ.บางมดโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102901","10350300","35","29",เขตบางซื่อ,"03","01",บางซื่อ,1
"13648",ศูนย์บริการสาธารณสุข3 บางซื่อ,"13","11722",รพ.มงกุฎวัฒนะ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102901","10410100","41","29",เขตบางซื่อ,"01","01",บางซื่อ,140
"13648",ศูนย์บริการสาธารณสุข3 บางซื่อ,"13","13656",ศูนย์บริการสาธารณสุข11 ประดิพัทธ์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102901","10140100","14","29",เขตบางซื่อ,"01","01",บางซื่อ,1
"13648",ศูนย์บริการสาธารณสุข3 บางซื่อ,"13","13665",ศูนย์บริการสาธารณสุข20 ป้อมปราบศัตรูพ่าย,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102901","10080500","08","29",เขตบางซื่อ,"05","01",บางซื่อ,1
"13648",ศูนย์บริการสาธารณสุข3 บางซื่อ,"13","13669",ศูนย์บริการสาธารณสุข24  บางเขน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102901","10300100","30","29",เขตบางซื่อ,"01","01",บางซื่อ,2
"13648",ศูนย์บริการสาธารณสุข3 บางซื่อ,"13","13781",รพ.รามาธิบดี  มหาวิทยาลัยมหิดล,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102901","10370200","37","29",เขตบางซื่อ,"02","01",บางซื่อ,1
"13648",ศูนย์บริการสาธารณสุข3 บางซื่อ,"13","14173",รพ.ตำรวจ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102901","10070300","07","29",เขตบางซื่อ,"03","01",บางซื่อ,2
"13648",ศูนย์บริการสาธารณสุข3 บางซื่อ,"13","14641",รพ.ราชพิพัฒน์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102901","10400304","40","29",เขตบางซื่อ,"03","01",บางซื่อ,2
"13649",ศูนย์บริการสาธารณสุข4 ดินแดง,"13","11472",รพ.ราชวิถี,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102601","10370100","37","26",เขตดินแดง,"01","01",ดินแดง,7
"13649",ศูนย์บริการสาธารณสุข4 ดินแดง,"13","11539",รพ.ตากสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102601","10180200","18","26",เขตดินแดง,"02","01",ดินแดง,1
"13649",ศูนย์บริการสาธารณสุข4 ดินแดง,"13","13781",รพ.รามาธิบดี  มหาวิทยาลัยมหิดล,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102601","10370200","37","26",เขตดินแดง,"02","01",ดินแดง,1
"13649",ศูนย์บริการสาธารณสุข4 ดินแดง,"13","14173",รพ.ตำรวจ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102601","10070300","07","26",เขตดินแดง,"03","01",ดินแดง,1
"13650",ศูนย์บริการสาธารณสุข5 จุฬาลงกรณ์,"13","11469",รพ.เลิดสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100702","10040200","04","07",เขตปทุมวัน,"02","02",วังใหม่,7
"13650",ศูนย์บริการสาธารณสุข5 จุฬาลงกรณ์,"13","11541",รพ.เจริญกรุงประชารักษ์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100702","10310100","31","07",เขตปทุมวัน,"01","02",วังใหม่,2
"13650",ศูนย์บริการสาธารณสุข5 จุฬาลงกรณ์,"13","11595",นวมินทร์  โรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100702","10100100","10","07",เขตปทุมวัน,"01","02",วังใหม่,2
"13650",ศูนย์บริการสาธารณสุข5 จุฬาลงกรณ์,"13","13756",รพ.จุฬาลงกรณ์สภากาชาดไทย,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100702","10070200","07","07",เขตปทุมวัน,"02","02",วังใหม่,3
"13651",ศูนย์บริการสาธารณสุข6 สโมสรวัฒนธรรมหญิง,"13","11535",รพ.วชิรโรงพยาบาล คณะแพทยศาสตร์วชิรพยาบาล มหาวิทยาลัยนวมินทราธิราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100204","10020200","02","02",เขตดุสิต,"02","04",สี่แยกมหานาค,20
"13651",ศูนย์บริการสาธารณสุข6 สโมสรวัฒนธรรมหญิง,"13","11537",รพ.กลาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100204","10080200","08","02",เขตดุสิต,"02","04",สี่แยกมหานาค,490
"13651",ศูนย์บริการสาธารณสุข6 สโมสรวัฒนธรรมหญิง,"13","13781",รพ.รามาธิบดี  มหาวิทยาลัยมหิดล,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100204","10370200","37","02",เขตดุสิต,"02","04",สี่แยกมหานาค,13
"13651",ศูนย์บริการสาธารณสุข6 สโมสรวัฒนธรรมหญิง,"13","14641",รพ.ราชพิพัฒน์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100204","10400304","40","02",เขตดุสิต,"03","04",สี่แยกมหานาค,5
"13652",ศูนย์บริการสาธารณสุข7 บุญมี ปุรุราชรังสรรค์,"13","11541",รพ.เจริญกรุงประชารักษ์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101204","10310100","31","12",เขตยานนาวา,"01","04",บางโพงพาง,454
"13652",ศูนย์บริการสาธารณสุข7 บุญมี ปุรุราชรังสรรค์,"13","11629",รพ.เพชรเวชโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101204","10170200","17","12",เขตยานนาวา,"02","04",บางโพงพาง,8
"13652",ศูนย์บริการสาธารณสุข7 บุญมี ปุรุราชรังสรรค์,"13","11708",รพ.บางมดโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101204","10350300","35","12",เขตยานนาวา,"03","04",บางโพงพาง,2
"13653",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,"13","11469",รพ.เลิดสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104701","10040200","04","47",เขตบางนา,"02","01",บางนา,1
"13653",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,"13","11478",รพ.สมเด็จพระปิ่นเกล้า,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104701","10150400","15","47",เขตบางนา,"04","01",บางนา,4
"13653",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,"13","11482",รพ.ภูมิพลอดุลยเดช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104701","10420300","42","47",เขตบางนา,"03","01",บางนา,2
"13653",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,"13","11581",รพ.ผู้สูงอายุขนาดกลางกล้วยน้ำไท 2,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104701","10470100","47","47",เขตบางนา,"01","01",บางนา,50
"13653",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,"13","11629",รพ.เพชรเวชโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104701","10170200","17","47",เขตบางนา,"02","01",บางนา,4
"13653",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,"13","11722",รพ.มงกุฎวัฒนะ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104701","10410100","41","47",เขตบางนา,"01","01",บางนา,1
"13653",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,"13","13686",ศูนย์บริการสาธารณสุข41 คลองเตย,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104701","10330100","33","47",เขตบางนา,"01","01",บางนา,1
"13653",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,"13","14173",รพ.ตำรวจ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104701","10070300","07","47",เขตบางนา,"03","01",บางนา,5
"13653",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,"13","14641",รพ.ราชพิพัฒน์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104701","10400304","40","47",เขตบางนา,"03","01",บางนา,2
"13654",ศูนย์บริการสาธารณสุข9  ประชาธิปไตย,"13","11537",รพ.กลาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100110","10080200","08","01",เขตพระนคร,"02","10",บ้านพานถม,1553
"13654",ศูนย์บริการสาธารณสุข9  ประชาธิปไตย,"13","11722",รพ.มงกุฎวัฒนะ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100110","10410100","41","01",เขตพระนคร,"01","10",บ้านพานถม,1
"13654",ศูนย์บริการสาธารณสุข9  ประชาธิปไตย,"13","13814",รพ.ศิริราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100110","10200400","20","01",เขตพระนคร,"04","10",บ้านพานถม,6
"13654",ศูนย์บริการสาธารณสุข9  ประชาธิปไตย,"13","14173",รพ.ตำรวจ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100110","10070300","07","01",เขตพระนคร,"03","10",บ้านพานถม,2
"13655",ศูนย์บริการสาธารณสุข10 สุขุมวิท,"13","11541",รพ.เจริญกรุงประชารักษ์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103302","10310100","31","33",เขตคลองเตย,"01","02",คลองตัน,1
"13655",ศูนย์บริการสาธารณสุข10 สุขุมวิท,"13","14173",รพ.ตำรวจ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103302","10070300","07","33",เขตคลองเตย,"03","02",คลองตัน,6
"13656",ศูนย์บริการสาธารณสุข11 ประดิพัทธ์,"13","11472",รพ.ราชวิถี,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101401","10370100","37","14",เขตพญาไท,"01","01",สามเสนใน,2
"13656",ศูนย์บริการสาธารณสุข11 ประดิพัทธ์,"13","11535",รพ.วชิรโรงพยาบาล คณะแพทยศาสตร์วชิรพยาบาล มหาวิทยาลัยนวมินทราธิราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101401","10020200","02","14",เขตพญาไท,"02","01",สามเสนใน,1
"13656",ศูนย์บริการสาธารณสุข11 ประดิพัทธ์,"13","11708",รพ.บางมดโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101401","10350300","35","14",เขตพญาไท,"03","01",สามเสนใน,2
"13656",ศูนย์บริการสาธารณสุข11 ประดิพัทธ์,"13","11722",รพ.มงกุฎวัฒนะ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101401","10410100","41","14",เขตพญาไท,"01","01",สามเสนใน,28
"13656",ศูนย์บริการสาธารณสุข11 ประดิพัทธ์,"13","13781",รพ.รามาธิบดี  มหาวิทยาลัยมหิดล,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101401","10370200","37","14",เขตพญาไท,"02","01",สามเสนใน,13
"13657",ศูนย์บริการสาธารณสุข12 จันทร์เที่ยง เนตรวิเศษ,"13","11469",รพ.เลิดสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103103","10040200","04","31",เขตบางคอแหลม,"02","03",บางโคล่,2
"13657",ศูนย์บริการสาธารณสุข12 จันทร์เที่ยง เนตรวิเศษ,"13","11482",รพ.ภูมิพลอดุลยเดช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103103","10420300","42","31",เขตบางคอแหลม,"03","03",บางโคล่,1
"13657",ศูนย์บริการสาธารณสุข12 จันทร์เที่ยง เนตรวิเศษ,"13","11629",รพ.เพชรเวชโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103103","10170200","17","31",เขตบางคอแหลม,"02","03",บางโคล่,1
"13657",ศูนย์บริการสาธารณสุข12 จันทร์เที่ยง เนตรวิเศษ,"13","11708",รพ.บางมดโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103103","10350300","35","31",เขตบางคอแหลม,"03","03",บางโคล่,2
"13657",ศูนย์บริการสาธารณสุข12 จันทร์เที่ยง เนตรวิเศษ,"13","15049",รพ.สิรินธร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103103","10320100","32","31",เขตบางคอแหลม,"01","03",บางโคล่,2
"13658",ศูนย์บริการสาธารณสุข13 ไมตรีวานิช,"13","11537",รพ.กลาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101301","10080200","08","13",เขตสัมพันธวงศ์,"02","01",จักรวรรดิ,767
"13658",ศูนย์บริการสาธารณสุข13 ไมตรีวานิช,"13","11541",รพ.เจริญกรุงประชารักษ์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101301","10310100","31","13",เขตสัมพันธวงศ์,"01","01",จักรวรรดิ,13
"13658",ศูนย์บริการสาธารณสุข13 ไมตรีวานิช,"13","11583",รพ.กล้วยน้ำไท,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101301","10330300","33","13",เขตสัมพันธวงศ์,"03","01",จักรวรรดิ,1
"13658",ศูนย์บริการสาธารณสุข13 ไมตรีวานิช,"13","13814",รพ.ศิริราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101301","10200400","20","13",เขตสัมพันธวงศ์,"04","01",จักรวรรดิ,2
"13659",ศูนย์บริการสาธารณสุข14 แก้ว สีบุญเรือง,"13","11537",รพ.กลาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103102","10080200","08","31",เขตบางคอแหลม,"02","02",วัดพระยาไกร,3
"13659",ศูนย์บริการสาธารณสุข14 แก้ว สีบุญเรือง,"13","13756",รพ.จุฬาลงกรณ์สภากาชาดไทย,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103102","10070200","07","31",เขตบางคอแหลม,"02","02",วัดพระยาไกร,2
"13660",ศูนย์บริการสาธารณสุข15 ลาดพร้าว,"13","11478",รพ.สมเด็จพระปิ่นเกล้า,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101704","10150400","15","17",เขตห้วยขวาง,"04","04",สามเสนนอก,2
"13660",ศูนย์บริการสาธารณสุข15 ลาดพร้าว,"13","11481",รพ.พระมงกุฎเกล้า,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101704","10370100","37","17",เขตห้วยขวาง,"01","04",สามเสนนอก,19
"13660",ศูนย์บริการสาธารณสุข15 ลาดพร้าว,"13","11539",รพ.ตากสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101704","10180200","18","17",เขตห้วยขวาง,"02","04",สามเสนนอก,3
"13660",ศูนย์บริการสาธารณสุข15 ลาดพร้าว,"13","11583",รพ.กล้วยน้ำไท,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101704","10330300","33","17",เขตห้วยขวาง,"03","04",สามเสนนอก,1
"13660",ศูนย์บริการสาธารณสุข15 ลาดพร้าว,"13","11629",รพ.เพชรเวชโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101704","10170200","17","17",เขตห้วยขวาง,"02","04",สามเสนนอก,14
"13660",ศูนย์บริการสาธารณสุข15 ลาดพร้าว,"13","11667",รพ.ไอเอ็มเอช ธนบุรี โรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101704","10240204","24","17",เขตห้วยขวาง,"02","04",สามเสนนอก,1
"13660",ศูนย์บริการสาธารณสุข15 ลาดพร้าว,"13","11722",รพ.มงกุฎวัฒนะ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101704","10410100","41","17",เขตห้วยขวาง,"01","04",สามเสนนอก,4
"13660",ศูนย์บริการสาธารณสุข15 ลาดพร้าว,"13","13814",รพ.ศิริราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101704","10200400","20","17",เขตห้วยขวาง,"04","04",สามเสนนอก,3
"13661",ศูนย์บริการสาธารณสุข16 ลุมพินี,"13","11469",รพ.เลิดสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100704","10040200","04","07",เขตปทุมวัน,"02","04",ลุมพินี,2
