"hcode","hname","hlevel","hclass","drug_store","clinic","clinic_lab","private_hospital","datein","datein_fyear","dateout","htype","htype_name","subtype","sub_type_name","sub_type_name_uhosnet","innovation_unit","uhosnet","status_uc","catm6","province_id","prov","ampr","tumbon","nhso_zone","nhso_zonename","latitude","longitude","ingest_tm"
"13653",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,"36","H,P",,,,,2002-10-01 00:00:00.000,"2003",,"0012",รัฐนอก สธ.,"001201",สังกัดกรุงเทพมหานคร,รัฐนอก สธ.,,,"1","104701","1000",กรุงเทพฯ,เขตบางนา,บางนา,"13",เขต 13 กรุงเทพมหานคร,13.677700,100.615300,"20230425104911"
"16962",คลินิกมหาสินทันตแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104701","1000",กรุงเทพฯ,เขตบางนา,บางนา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16963",คลินิกอรุณทันตแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104701","1000",กรุงเทพฯ,เขตบางนา,บางนา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15438",คลินิกรักษ์กุลการแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104701","1000",กรุงเทพฯ,เขตบางนา,บางนา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16973",คลินิกนันทนาทันตแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104701","1000",กรุงเทพฯ,เขตบางนา,บางนา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15942",นีตนาทคลินิก คลินิกเวชกรรมสาขาบางนา,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104701","1000",กรุงเทพฯ,เขตบางนา,บางนา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16902",คลินิกสมชายทันตแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104701","1000",กรุงเทพฯ,เขตบางนา,บางนา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15147",รพ.บางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่,"37","R0201,R0208",,,,"1",2016-10-01 00:00:00.000,"2017",,"0013",เอกชน,"001302",โรงพยาบาล (เอกชน),เอกชน,,,"4","105001","1000",กรุงเทพฯ,เขตบางบอน,บางบอน,"13",เขต 13 กรุงเทพมหานคร,13.663400,100.406800,"20230425104911"
"15182",บางมด 3 คลินิกเวชกรรม,"36",Z,,,,,2020-10-01 00:00:00.000,"2021",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","105001","1000",กรุงเทพฯ,เขตบางบอน,บางบอน,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17001",คลินิกศูนย์ทันตกรรมเด็นทัล พรีเมียร์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","105001","1000",กรุงเทพฯ,เขตบางบอน,บางบอน,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17046",คลินิกทันตกรรมบางบอน,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","105001","1000",กรุงเทพฯ,เขตบางบอน,บางบอน,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"11734",สถานพยาบาลเวชกรรมบางปะกอก 2,"37",Z,,,,"1",2013-07-11 00:00:00.000,"2013",,"0013",เอกชน,"001302",โรงพยาบาล (เอกชน),เอกชน,,,"2","105001","1000",กรุงเทพฯ,เขตบางบอน,บางบอน,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15146",บางบอนคลินิกเวชกรรม,"36",Z,,,,,2020-09-18 00:00:00.000,"2020",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","105001","1000",กรุงเทพฯ,เขตบางบอน,บางบอน,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"12473",สถานพยาบาลองค์การอุตสาหกรรมป่าไม้,"36",,,,,,,,,"0012",รัฐนอก สธ.,"001216",หน่วยงานรัฐวิสาหกิจ,รัฐนอก สธ.,,,"3","100100","1000",กรุงเทพฯ,เขตพระนคร,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17693",คลินิกทิมเรืองเวชโอสถแพทย์แผนไทย,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100104","1000",กรุงเทพฯ,เขตพระนคร,สำราญราษฎร์,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"12459",สำนักงานแพทย์สำนักงานสลากกินแบ่งรัฐบาล,"36",,,,,,,,,"0012",รัฐนอก สธ.,"001209",หน่วยงานรัฐ นอก สธ. อื่น ๆ,รัฐนอก สธ.,,,"2","100108","1000",กรุงเทพฯ,เขตพระนคร,ตลาดยอด,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16146",คลินิกยูกิการแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100108","1000",กรุงเทพฯ,เขตพระนคร,ตลาดยอด,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16910",พิชญาคลินิกทันตกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100108","1000",กรุงเทพฯ,เขตพระนคร,ตลาดยอด,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17022",คลินิกรักฟัน,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100112","1000",กรุงเทพฯ,เขตพระนคร,วัดสามพระยา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"12474",สถานพยาบาลธนาคารแห่งประเทศไทย,"36",Z,,,,,2017-01-10 00:00:00.000,"2017",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100112","1000",กรุงเทพฯ,เขตพระนคร,วัดสามพระยา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15443",สามแพทย์คลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100112","1000",กรุงเทพฯ,เขตพระนคร,วัดสามพระยา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16333",ณรงค์การแพทย์คลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100203","1000",กรุงเทพฯ,เขตดุสิต,สวนจิตรลดา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17686",สุขถนอมแพทย์แผนไทยคลินิก 2,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100203","1000",กรุงเทพฯ,เขตดุสิต,สวนจิตรลดา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17758",คลินิกจิรเดชแพทย์แผนไทยประยุกต์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100203","1000",กรุงเทพฯ,เขตดุสิต,สวนจิตรลดา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17443",ศรีสุวรรณคลินิกทำฟัน,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100203","1000",กรุงเทพฯ,เขตดุสิต,สวนจิตรลดา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17624",สุขถนอมแพทย์แผนไทยคลินิก 1,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100203","1000",กรุงเทพฯ,เขตดุสิต,สวนจิตรลดา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16705",คลินิกศูนย์ทันตกรรมสุโขทัย,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100203","1000",กรุงเทพฯ,เขตดุสิต,สวนจิตรลดา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16718",คลินิกเปรมทันตแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100203","1000",กรุงเทพฯ,เขตดุสิต,สวนจิตรลดา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16626",คลินิกแพทย์ประสา-ทนีย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100203","1000",กรุงเทพฯ,เขตดุสิต,สวนจิตรลดา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16034",คลินิกหมอสันทิตเวชกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100203","1000",กรุงเทพฯ,เขตดุสิต,สวนจิตรลดา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"12476",สถานพยาบาลองค์การสวนสัตว์ที่ทำ,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100203","1000",กรุงเทพฯ,เขตดุสิต,สวนจิตรลดา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15429",แพทย์หญิงดวงมาลย์คลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100203","1000",กรุงเทพฯ,เขตดุสิต,สวนจิตรลดา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17156",ทูธ แฟรี่คลินิกทันตกรรม,"36",Z,,,,,2009-12-14 00:00:00.000,"2010",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100508","1000",กรุงเทพฯ,เขตบางเขน,ท่าแร้ง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17546",คลินิกการแพทย์แผนไทยสมาคมเภสัชและอายุรเวชโบราณแห่งประเทศไทย,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100508","1000",กรุงเทพฯ,เขตบางเขน,ท่าแร้ง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"12304",คลินิกรัตนคลีนิค   บางเขน,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100508","1000",กรุงเทพฯ,เขตบางเขน,ท่าแร้ง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15526",วัชรพลคลินิกเวชกรรม,"36",Z,,,,,2020-10-01 00:00:00.000,"2021",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100508","1000",กรุงเทพฯ,เขตบางเขน,ท่าแร้ง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16048",คลินิกหมอเด็กวัชรพลเวชกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100508","1000",กรุงเทพฯ,เขตบางเขน,ท่าแร้ง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15708",คลินิกแพทย์ศิลา,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100508","1000",กรุงเทพฯ,เขตบางเขน,ท่าแร้ง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16382",นายแพทย์ชาญชัยคลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16279",กรณ์กิจการแพทย์คลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17280",วันทนีทันตแพทย์คลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17324",คลินิกรัตนกิจทันตแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17668",คลินิกสุมิตราแพทย์แผนไทย,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16987",ดุษฎีคลินิกทันตกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17025",จรูญทันตคลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17126",คลินิกทันตกรรมจุฬา ซอย 9,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17176",สุเวชทันตแพทย์คลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17609",จุฬา 5 คลินิกการแพทย์แผนไทย,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15477",คลินิกแพทย์มาบุญครอง,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16710",คลินิกทันตกรรมชาญกิจทันตแพทย์,"36",Z,,,,,2021-02-25 00:00:00.000,"2021",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16721",คลินิกวรรณีทันตแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16724",คลินิกทันตแพทย์ธารินทร์-ฉวีวรรณ,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15989",เพื่อนพบแพทย์คลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16040",คลินิกหมอวิชนารถเวชกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15302",คลินิกภาสกรการแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"13756",รพ.จุฬาลงกรณ์สภากาชาดไทย,"39","H,P,R0101,R020201,R0203,R020401,R020402,R020403,R020404,R0205",,,,,2006-10-01 00:00:00.000,"2007",,"0015",รัฐพิเศษ,"001501",สังกัดสภากาชาดไทย,UHOSNET,,UHOSNET,"1","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,13.733450,100.536250,"20230425104911"
"12460",ศูนย์บริการโลหิตแห่งชาติ สภากาชาด,"36",,,,,,,,,"0015",รัฐพิเศษ,"001501",สังกัดสภากาชาดไทย,รัฐพิเศษ,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15613",จรัสคลินิกเวชกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16087",คลินิกแพทย์ลินดา,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"13650",ศูนย์บริการสาธารณสุข5 จุฬาลงกรณ์,"36","H,P",,,,,2002-10-01 00:00:00.000,"2003",,"0012",รัฐนอก สธ.,"001201",สังกัดกรุงเทพมหานคร,รัฐนอก สธ.,,,"1","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,13.736600,100.523200,"20230425104911"
"16156",คลินิกแพทย์ไพฑูรย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16909",เด็นทัลแคร์คลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15703",ไชยแพทย์คลินิก 07,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15733",สมศักดิ์คลินิกเวชกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100702","1000",กรุงเทพฯ,เขตปทุมวัน,วังใหม่,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16325",มูลนิธิตงฮั้วการแพทย์ในพระบรมราชูปถัมภ์คลินิก 1,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100802","1000",กรุงเทพฯ,เขตป้อมปราบศัตรูพ่าย,วัดเทพศิรินทร์,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16326",นายแพทย์เจริญคลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100802","1000",กรุงเทพฯ,เขตป้อมปราบศัตรูพ่าย,วัดเทพศิรินทร์,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16327",คลินิกเวช,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100802","1000",กรุงเทพฯ,เขตป้อมปราบศัตรูพ่าย,วัดเทพศิรินทร์,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17413",บรมรักษ์ทันตคลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100802","1000",กรุงเทพฯ,เขตป้อมปราบศัตรูพ่าย,วัดเทพศิรินทร์,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17667",ไทยเจริญคลินิกแพทย์แผนไทย,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100802","1000",กรุงเทพฯ,เขตป้อมปราบศัตรูพ่าย,วัดเทพศิรินทร์,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17038",คลินิกทันตแพทย์วิชชา-ณัฏยา,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100802","1000",กรุงเทพฯ,เขตป้อมปราบศัตรูพ่าย,วัดเทพศิรินทร์,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17478",บางกอกคลินิกกายภาพบำบัด,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100802","1000",กรุงเทพฯ,เขตป้อมปราบศัตรูพ่าย,วัดเทพศิรินทร์,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17515",คลินิกการแพทย์แผนไทย สมาคมแพทย์จีนในประเทศไทย,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100802","1000",กรุงเทพฯ,เขตป้อมปราบศัตรูพ่าย,วัดเทพศิรินทร์,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"17540",แพทย์แผนไทยมาลีคลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100802","1000",กรุงเทพฯ,เขตป้อมปราบศัตรูพ่าย,วัดเทพศิรินทร์,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16403",วรจักรคลินิกเวชกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100802","1000",กรุงเทพฯ,เขตป้อมปราบศัตรูพ่าย,วัดเทพศิรินทร์,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"11537",รพ.กลาง,"39","H,P,R0101,R0201",,,,,2003-10-01 00:00:00.000,"2004",,"0012",รัฐนอก สธ.,"001201",สังกัดกรุงเทพมหานคร,รัฐนอก สธ.,,,"1","100802","1000",กรุงเทพฯ,เขตป้อมปราบศัตรูพ่าย,วัดเทพศิรินทร์,"13",เขต 13 กรุงเทพมหานคร,13.746760,100.509240,"20230425104911"
"17155",คลินิกทันตแพทย์ประเทือง,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","101001","1000",กรุงเทพฯ,เขตมีนบุรี,มีนบุรี,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"11595",นวมินทร์  โรงพยาบาลทั่วไปขนาดใหญ่,"37",Z,,,,"1",2022-10-01 00:00:00.000,"2023",,"0013",เอกชน,"001302",โรงพยาบาล (เอกชน),เอกชน,,,"2","101001","1000",กรุงเทพฯ,เขตมีนบุรี,มีนบุรี,"13",เขต 13 กรุงเทพมหานคร,13.811000,100.721700,"20230425104911"
"16628",คลินิกเมืองมีนการแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","101001","1000",กรุงเทพฯ,เขตมีนบุรี,มีนบุรี,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15815",ฟ้าใสคลินิกเวชกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","101001","1000",กรุงเทพฯ,เขตมีนบุรี,มีนบุรี,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15338",มีนรวมแพทย์โพลีคลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","101001","1000",กรุงเทพฯ,เขตมีนบุรี,มีนบุรี,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"15887",มีนบุรีคลินิกเวชกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","101001","1000",กรุงเทพฯ,เขตมีนบุรี,มีนบุรี,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16543",หมอดาเนียล คลินิกเวชกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","101001","1000",กรุงเทพฯ,เขตมีนบุรี,มีนบุรี,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"16148",คลินิกแพทย์สุวัฒน์ 2,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","101001","1000",กรุงเทพฯ,เขตมีนบุรี,มีนบุรี,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
